	cmd	descr	duration	enclaved	operation	program	size	time
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.024859	True		factorial	5.0	2021-08-21 12:20:41.409256
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.029987	True		factorial	6.0	2021-08-21 12:20:41.737178
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.034999	True		factorial	7.0	2021-08-21 12:20:42.117291
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039649	True		factorial	8.0	2021-08-21 12:20:42.545254
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044906	True		factorial	9.0	2021-08-21 12:20:43.021192
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049647	True		factorial	10.0	2021-08-21 12:20:43.549253
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054924	True		factorial	11.0	2021-08-21 12:20:44.125200
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059868	True		factorial	12.0	2021-08-21 12:20:44.753279
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064226	True		factorial	13.0	2021-08-21 12:20:45.433251
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069746	True		factorial	14.0	2021-08-21 12:20:46.157201
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074763	True		factorial	15.0	2021-08-21 12:20:46.933270
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.079144	True		factorial	16.0	2021-08-21 12:20:47.761262
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084702	True		factorial	17.0	2021-08-21 12:20:48.633226
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.088903	True		factorial	18.0	2021-08-21 12:20:49.561266
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.094683	True		factorial	19.0	2021-08-21 12:20:50.529198
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.099059	True		factorial	20.0	2021-08-21 12:20:51.557234
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:20:52.634595
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:20:52.636892
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:20:52.638933
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:20:52.640977
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	9e-06	False		factorial	5.0	2021-08-21 12:20:52.643053
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:20:52.645112
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.5e-05	False		factorial	7.0	2021-08-21 12:20:52.647167
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.6e-05	False		factorial	8.0	2021-08-21 12:20:52.649452
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.8e-05	False		factorial	9.0	2021-08-21 12:20:52.651784
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.4e-05	False		factorial	10.0	2021-08-21 12:20:52.654163
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.9e-05	False		factorial	11.0	2021-08-21 12:20:52.656639
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	3.2e-05	False		factorial	12.0	2021-08-21 12:20:52.659104
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.3e-05	False		factorial	13.0	2021-08-21 12:20:52.661603
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.7e-05	False		factorial	14.0	2021-08-21 12:20:52.664111
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	4e-05	False		factorial	15.0	2021-08-21 12:20:52.666670
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	4e-05	False		factorial	16.0	2021-08-21 12:20:52.669239
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4.4e-05	False		factorial	17.0	2021-08-21 12:20:52.671844
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.6e-05	False		factorial	18.0	2021-08-21 12:20:52.674450
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	4.8e-05	False		factorial	19.0	2021-08-21 12:20:52.677090
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	5.3e-05	False		factorial	20.0	2021-08-21 12:20:52.679780
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:20:52.688405
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.010093	True		factorial	2.0	2021-08-21 12:20:52.769237
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.015091	True		factorial	3.0	2021-08-21 12:20:52.949195
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.019822	True		factorial	4.0	2021-08-21 12:20:53.181232
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.025046	True		factorial	5.0	2021-08-21 12:20:53.457174
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.029685	True		factorial	6.0	2021-08-21 12:20:53.789257
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.035064	True		factorial	7.0	2021-08-21 12:20:54.165206
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039913	True		factorial	8.0	2021-08-21 12:20:54.597263
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044896	True		factorial	9.0	2021-08-21 12:20:55.077256
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.04958	True		factorial	10.0	2021-08-21 12:20:55.605268
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054852	True		factorial	11.0	2021-08-21 12:20:56.181204
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059341	True		factorial	12.0	2021-08-21 12:20:56.809248
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064679	True		factorial	13.0	2021-08-21 12:20:57.481214
13	['build/factorial', '14']	Time from before all recursive calls to after them	0.069719	True		factorial	14.0	2021-08-21 12:20:58.209257
14	['build/factorial', '15']	Time from before all recursive calls to after them	0.074084	True		factorial	15.0	2021-08-21 12:20:58.985274
15	['build/factorial', '16']	Time from before all recursive calls to after them	0.07955	True		factorial	16.0	2021-08-21 12:20:59.805196
16	['build/factorial', '17']	Time from before all recursive calls to after them	0.084281	True		factorial	17.0	2021-08-21 12:21:00.681275
17	['build/factorial', '18']	Time from before all recursive calls to after them	0.089507	True		factorial	18.0	2021-08-21 12:21:01.605223
18	['build/factorial', '19']	Time from before all recursive calls to after them	0.093733	True		factorial	19.0	2021-08-21 12:21:02.581250
19	['build/factorial', '20']	Time from before all recursive calls to after them	0.100858	True		factorial	20.0	2021-08-21 12:21:03.597198
0	['target/release/factorial', '1']	Time from before all recursive calls to after them	2e-06	False		factorial	1.0	2021-08-21 12:21:04.690707
1	['target/release/factorial', '2']	Time from before all recursive calls to after them	3e-06	False		factorial	2.0	2021-08-21 12:21:04.693013
2	['target/release/factorial', '3']	Time from before all recursive calls to after them	5e-06	False		factorial	3.0	2021-08-21 12:21:04.695037
3	['target/release/factorial', '4']	Time from before all recursive calls to after them	7e-06	False		factorial	4.0	2021-08-21 12:21:04.697023
4	['target/release/factorial', '5']	Time from before all recursive calls to after them	1e-05	False		factorial	5.0	2021-08-21 12:21:04.699068
5	['target/release/factorial', '6']	Time from before all recursive calls to after them	1.1e-05	False		factorial	6.0	2021-08-21 12:21:04.701105
6	['target/release/factorial', '7']	Time from before all recursive calls to after them	1.5e-05	False		factorial	7.0	2021-08-21 12:21:04.703186
7	['target/release/factorial', '8']	Time from before all recursive calls to after them	1.6e-05	False		factorial	8.0	2021-08-21 12:21:04.705425
8	['target/release/factorial', '9']	Time from before all recursive calls to after them	1.8e-05	False		factorial	9.0	2021-08-21 12:21:04.707785
9	['target/release/factorial', '10']	Time from before all recursive calls to after them	2.4e-05	False		factorial	10.0	2021-08-21 12:21:04.710158
10	['target/release/factorial', '11']	Time from before all recursive calls to after them	2.9e-05	False		factorial	11.0	2021-08-21 12:21:04.712588
11	['target/release/factorial', '12']	Time from before all recursive calls to after them	3.1e-05	False		factorial	12.0	2021-08-21 12:21:04.715042
12	['target/release/factorial', '13']	Time from before all recursive calls to after them	3.3e-05	False		factorial	13.0	2021-08-21 12:21:04.717559
13	['target/release/factorial', '14']	Time from before all recursive calls to after them	3.9e-05	False		factorial	14.0	2021-08-21 12:21:04.720141
14	['target/release/factorial', '15']	Time from before all recursive calls to after them	4e-05	False		factorial	15.0	2021-08-21 12:21:04.722727
15	['target/release/factorial', '16']	Time from before all recursive calls to after them	4e-05	False		factorial	16.0	2021-08-21 12:21:04.725271
16	['target/release/factorial', '17']	Time from before all recursive calls to after them	4.5e-05	False		factorial	17.0	2021-08-21 12:21:04.727851
17	['target/release/factorial', '18']	Time from before all recursive calls to after them	4.6e-05	False		factorial	18.0	2021-08-21 12:21:04.730461
18	['target/release/factorial', '19']	Time from before all recursive calls to after them	5e-05	False		factorial	19.0	2021-08-21 12:21:04.733087
19	['target/release/factorial', '20']	Time from before all recursive calls to after them	6.1e-05	False		factorial	20.0	2021-08-21 12:21:04.735754
0	['build/factorial', '1']	Time from before all recursive calls to after them	2e-06	True		factorial	1.0	2021-08-21 12:21:04.744532
1	['build/factorial', '2']	Time from before all recursive calls to after them	0.010055	True		factorial	2.0	2021-08-21 12:21:04.825215
2	['build/factorial', '3']	Time from before all recursive calls to after them	0.014854	True		factorial	3.0	2021-08-21 12:21:05.005255
3	['build/factorial', '4']	Time from before all recursive calls to after them	0.020071	True		factorial	4.0	2021-08-21 12:21:05.233202
4	['build/factorial', '5']	Time from before all recursive calls to after them	0.025061	True		factorial	5.0	2021-08-21 12:21:05.513264
5	['build/factorial', '6']	Time from before all recursive calls to after them	0.029679	True		factorial	6.0	2021-08-21 12:21:05.845271
6	['build/factorial', '7']	Time from before all recursive calls to after them	0.035047	True		factorial	7.0	2021-08-21 12:21:06.221198
7	['build/factorial', '8']	Time from before all recursive calls to after them	0.039584	True		factorial	8.0	2021-08-21 12:21:06.653244
8	['build/factorial', '9']	Time from before all recursive calls to after them	0.044811	True		factorial	9.0	2021-08-21 12:21:07.129139
9	['build/factorial', '10']	Time from before all recursive calls to after them	0.049853	True		factorial	10.0	2021-08-21 12:21:07.657263
10	['build/factorial', '11']	Time from before all recursive calls to after them	0.054478	True		factorial	11.0	2021-08-21 12:21:08.237258
11	['build/factorial', '12']	Time from before all recursive calls to after them	0.059897	True		factorial	12.0	2021-08-21 12:21:08.861223
12	['build/factorial', '13']	Time from before all recursive calls to after them	0.064294	True		factorial	13.0	2021-08-21 12:21:09.541246
